time,date,element,action,n_elem,url,label
2023-05-17,14:43:33,add-to-cart-sauce-labs-onesie,Mouse_Click,81,https://www.saucedemo.com/,fault
2023-05-17,14:43:35,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,68,https://www.saucedemo.com/inventory-item.html?id=0,valid
2023-05-17,14:43:39,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,68,https://www.saucedemo.com/inventory-item.html?id=0,valid
2023-05-17,14:43:40,add-to-cart-sauce-labs-bike-light,Mouse_Click,68,https://www.saucedemo.com/inventory-item.html?id=0,valid
2023-05-17,14:43:41,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,68,https://www.saucedemo.com/inventory-item.html?id=0,valid
2023-05-17,14:43:42,shopping_cart_link,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:42,add-to-cart-sauce-labs-onesie,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:43,add-to-cart-sauce-labs-onesie,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:43,shopping_cart_link,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:43,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:44,shopping_cart_link,Mouse_Click,85,https://www.saucedemo.com/login.html,fault
2023-05-17,14:43:44,reset_sidebar_link,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:45,react-burger-menu-btn,Mouse_Click,42,https://www.saucedemo.com/,valid
2023-05-17,14:43:45,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,80,https://www.saucedemo.com/cart.html,fault
2023-05-17,14:43:46,reset_sidebar_link,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:46,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:46,add-to-cart-sauce-labs-onesie,Mouse_Click,119,https://www.saucedemo.com/cart.html,fault
2023-05-17,14:43:46,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:47,react-burger-menu-btn,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:48,product_sort_container,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:48,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:48,reset_sidebar_link,Mouse_Click,25,https://www.saucedemo.com/,fault
2023-05-17,14:43:49,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:49,reset_sidebar_link,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:50,add-to-cart-sauce-labs-bike-light,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:50,add-to-cart-sauce-labs-bike-light,Mouse_Click,50,https://www.saucedemo.com/inventory.html,fault
2023-05-17,14:43:50,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:51,username,Mouse_Click,113,https://www.saucedemo.com/,fault
2023-05-17,14:43:52,add-to-cart-sauce-labs-onesie,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:52,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:53,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:53,reset_sidebar_link,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:54,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:54,shopping_cart_link,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:55,reset_sidebar_link,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:56,password,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:56,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:57,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:57,add-to-cart-sauce-labs-bike-light,Mouse_Click,104,https://www.saucedemo.com/login.html,fault
2023-05-17,14:43:57,add-to-cart-sauce-labs-fleece-jacket,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:57,password,Mouse_Click,110,https://www.saucedemo.com/inventory.html,fault
2023-05-17,14:43:58,username,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:58,product_sort_container,Mouse_Click,51,https://www.saucedemo.com/,valid
2023-05-17,14:43:59,add-to-cart-sauce-labs-fleece-jacket,Navigation,51,https://www.saucedemo.com/,valid
